Order No,Order Date,Order Priority,Product Container,Ship Mode,Ship Date,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total,Id_customer,Id_delivery,Id_product
5745-1,23-07-2015,Medium,Small Box,Regular Air,30-07-2015,2.1,1.2,22.0,46.2,2.0,0.92,45.28,0.7,45.980000000000004,964,1,15
5745-1,11-05-2015,Not Specified,Small Box,Regular Air,13-05-2015,2.88,1.04,24.0,69.12,4.0,2.76,66.36,0.99,67.35,1291,2,43
5745-1,05-04-2016,Critical,Small Box,Regular Air,11-04-2016,6.3,2.46,50.0,315.0,9.0,28.35,286.65,0.5,287.15,1292,1,104
5745-1,13-02-2014,Critical,Wrap Bag,Regular Air,13-02-2014,3.69,1.4,1.0,3.69,1.0,0.04,3.65,0.5,4.15,1053,3,12
5745-1,16-07-2013,Not Specified,Small Box,Regular Air,17-07-2013,3.26,1.34,8.0,26.08,7.0,1.83,24.25,1.86,26.11,321,2,324
5747-1,16-12-2015,Low,Small Box,Regular Air,18-12-2015,58.1,22.08,38.0,2207.8,5.0,110.39,2097.4100000000003,1.49,2098.9,256,2,83
5747-1,12-01-2015,Critical,Wrap Bag,Regular Air,14-01-2015,11.97,7.18,16.0,191.52,9.0,17.24,174.28,5.81,180.09,1293,4,26
5749-1,24-03-2015,Critical,Small Box,Regular Air,26-03-2015,4.76,1.86,39.0,185.64,7.0,12.99,172.64999999999998,0.88,173.52999999999997,1294,3,142
5749-1,28-10-2013,Low,Large Box,Regular Air,29-10-2013,3.69,1.44,48.0,177.12,8.0,14.17,162.95000000000002,2.5,165.45000000000002,550,2,190
5749-1,14-01-2014,Medium,Wrap Bag,Regular Air,16-01-2014,12.98,7.79,4.0,51.92,9.0,4.67,47.25,3.14,50.39,1295,2,47
5750-1,13-01-2015,High,Small Box,Regular Air,15-01-2015,6.84,3.97,13.0,88.92,3.0,2.67,86.25,4.42,90.67,1062,4,91
5750-1,26-07-2013,Not Specified,Small Box,Regular Air,27-07-2013,11.97,7.18,9.0,107.73,4.0,4.31,103.42,5.81,109.23,1296,4,26
5751-1,04-05-2013,High,Small Pack,Express Air,06-05-2013,9.38,5.35,11.0,103.18,3.0,3.1,100.08000000000001,7.28,107.36000000000001,235,2,94
5751-1,27-06-2015,Critical,Small Box,Express Air,29-06-2015,1.48,0.55,37.0,54.76,9.0,4.93,49.83,0.7,50.53,1297,1,168
5752-1,29-05-2015,Not Specified,Wrap Bag,Regular Air,31-05-2015,4.76,1.86,23.0,109.47999999999999,7.0,7.66,101.82,0.88,102.69999999999999,1298,2,142
5752-1,25-03-2015,Low,Small Box,Regular Air,27-03-2015,2.62,1.02,47.0,123.14,0.0,0.0,123.14,0.8,123.94,947,1,7
5752-1,17-01-2015,Critical,Small Box,Express Air,17-01-2015,8.57,5.06,30.0,257.1,8.0,20.57,236.53000000000003,6.14,242.67000000000002,1299,4,291
5752-1,19-01-2015,Critical,Large Box,Regular Air,21-01-2015,2.1,1.2,44.0,92.4,8.0,7.39,85.01,0.7,85.71000000000001,468,2,386
5752-1,12-09-2013,Low,Wrap Bag,Regular Air,14-09-2013,2.84,1.53,18.0,51.12,9.0,4.6,46.519999999999996,0.93,47.449999999999996,1300,1,146
5753-1,11-02-2013,High,Small Pack,Regular Air,13-02-2013,2.88,1.04,10.0,28.799999999999997,1.0,0.29,28.509999999999998,1.49,29.999999999999996,26,3,228
5754-1,20-05-2015,Low,Small Pack,Express Air,22-05-2015,22.38,8.5,22.0,492.35999999999996,10.0,49.24,443.11999999999995,15.1,458.21999999999997,1284,3,64
5755-1,24-07-2013,Not Specified,Wrap Bag,Express Air,26-07-2013,2.88,1.04,4.0,11.52,9.0,1.04,10.48,0.99,11.47,81,4,43
5755-1,27-12-2014,Medium,Wrap Bag,Regular Air,29-12-2014,4.0,1.48,47.0,188.0,10.0,18.8,169.2,1.3,170.5,1301,3,99
5755-1,14-02-2013,Not Specified,Wrap Bag,Regular Air,15-02-2013,95.99,54.71,38.0,3647.62,0.0,0.0,3647.62,8.99,3656.6099999999997,1302,3,387
5757-1,16-01-2015,Medium,Small Box,Regular Air,17-01-2015,500.97,185.36,17.0,8516.49,2.0,170.33,8346.16,69.3,8415.46,1303,4,130
5758-1,09-08-2013,Not Specified,Small Box,Regular Air,13-08-2013,22.38,8.5,39.0,872.8199999999999,3.0,26.18,846.64,15.1,861.74,583,2,64
5758-1,29-12-2013,Not Specified,Small Box,Regular Air,21-12-2013,4.49,1.75,44.0,197.56,10.0,19.76,177.8,1.49,179.29000000000002,1163,1,225
5759-1,05-07-2015,Not Specified,Wrap Bag,Regular Air,07-07-2015,29.74,20.82,24.0,713.76,5.0,35.69,678.0699999999999,6.64,684.7099999999999,460,4,197
5759-1,17-07-2013,Low,Wrap Bag,Regular Air,17-07-2013,3.58,1.32,19.0,68.02,1.0,0.68,67.33999999999999,5.47,72.80999999999999,1304,4,96
5760-1,20-04-2013,Low,Wrap Bag,Regular Air,22-04-2013,1.14,0.43,49.0,55.85999999999999,0.0,0.0,55.85999999999999,0.7,56.559999999999995,172,2,49
5761-1,27-08-2015,Critical,Small Box,Regular Air,28-08-2015,3.38,1.62,8.0,27.04,5.0,1.35,25.689999999999998,0.85,26.54,1238,3,322
5761-1,25-08-2013,High,Small Box,Regular Air,26-08-2013,3.69,1.44,29.0,107.01,0.0,0.0,107.01,2.5,109.51,1305,2,92
5762-1,20-01-2015,Critical,Medium Box,Regular Air,21-01-2015,8.14,3.66,3.0,24.42,1.0,0.24,24.180000000000003,3.12,27.300000000000004,122,4,224
5762-1,09-12-2015,Not Specified,Small Box,Regular Air,09-12-2015,3.89,1.44,30.0,116.7,1.0,1.17,115.53,7.01,122.54,1306,3,90
5762-1,20-01-2015,Medium,Wrap Bag,Regular Air,21-01-2015,1.88,0.7,34.0,63.919999999999995,0.0,0.0,63.919999999999995,1.49,65.41,122,4,65
5762-1,20-03-2015,Medium,Small Pack,Regular Air,21-03-2015,20.98,7.34,11.0,230.78,8.0,18.46,212.32,1.49,213.81,1307,1,76
5762-1,20-01-2015,Not Specified,Small Box,Regular Air,21-01-2015,3.38,1.62,34.0,114.92,0.0,0.0,114.92,0.85,115.77,892,4,112
5762-1,20-01-2015,High,Small Pack,Regular Air,21-01-2015,3.89,1.44,19.0,73.91,8.0,5.91,68.0,7.01,75.01,1200,3,90
5762-1,02-01-2015,Critical,Small Box,Regular Air,04-01-2015,2.62,1.02,19.0,49.78,0.0,0.0,49.78,0.8,50.58,224,4,7
5762-2,13-09-2014,High,Wrap Bag,Regular Air,17-09-2014,1.88,0.7,31.0,58.279999999999994,6.0,3.5,54.779999999999994,1.49,56.269999999999996,5,1,65
5764-1,14-01-2015,Critical,Wrap Bag,Express Air,15-01-2015,22.38,8.5,42.0,939.9599999999999,7.0,65.8,874.16,15.1,889.26,708,1,64
5765-1,10-12-2014,Critical,Medium Box,Regular Air,12-12-2014,3.69,1.44,10.0,36.9,1.0,0.37,36.53,2.5,39.03,1137,2,190
5766-1,07-01-2014,Critical,Small Box,Regular Air,08-01-2014,3.69,1.44,9.0,33.21,9.0,2.99,30.22,2.5,32.72,1308,1,92
5766-1,19-05-2015,Critical,Wrap Bag,Regular Air,20-05-2015,3.69,1.44,18.0,66.42,6.0,3.99,62.43,2.5,64.93,1309,1,92
5766-1,21-01-2015,Not Specified,Small Box,Regular Air,23-01-2015,3.69,1.44,14.0,51.66,10.0,5.17,46.489999999999995,2.5,48.989999999999995,1310,3,92
5767-1,11-12-2013,High,Large Box,Regular Air,15-12-2013,4.49,1.75,5.0,22.450000000000003,2.0,0.45,22.000000000000004,1.49,23.490000000000002,436,1,225
5768-2,22-01-2015,Low,Wrap Bag,Express Air,22-01-2015,22.38,8.5,48.0,1074.24,7.0,75.2,999.04,15.1,1014.14,640,3,64
5768-2,22-01-2015,High,Small Box,Regular Air,22-01-2015,22.38,8.5,41.0,917.5799999999999,3.0,27.53,890.05,15.1,905.15,176,3,64
5768-2,30-03-2013,Not Specified,Small Box,Regular Air,31-03-2013,1.48,0.55,38.0,56.24,4.0,2.25,53.99,0.7,54.690000000000005,175,2,168
5768-2,23-07-2015,Low,Small Box,Regular Air,30-07-2015,22.38,8.5,46.0,1029.48,9.0,92.65,936.83,15.1,951.9300000000001,1311,1,64
5768-2,23-10-2014,Not Specified,Small Box,Regular Air,25-10-2014,19.98,13.59,36.0,719.28,6.0,43.16,676.12,4.0,680.12,1312,2,137
5768-2,22-01-2015,Critical,Small Box,Express Air,22-01-2015,22.38,8.5,8.0,179.04,5.0,8.95,170.09,15.1,185.19,771,4,388
5768-2,22-01-2015,Not Specified,Wrap Bag,Regular Air,24-01-2015,19.98,13.59,47.0,939.0600000000001,4.0,37.56,901.5,4.0,905.5,771,4,69
5769-1,30-04-2015,Medium,Medium Box,Regular Air,02-05-2015,3.69,1.44,9.0,33.21,8.0,2.66,30.55,2.5,33.05,237,2,190
5769-1,04-04-2014,Not Specified,Wrap Bag,Regular Air,05-04-2014,3.69,1.4,39.0,143.91,8.0,11.51,132.4,0.5,132.9,140,2,12
5772-1,25-07-2015,Low,Wrap Bag,Regular Air,26-07-2015,5.43,1.95,19.0,103.16999999999999,0.0,0.0,103.16999999999999,0.95,104.11999999999999,1313,4,278
5772-1,12-05-2015,Critical,Wrap Bag,Regular Air,14-05-2015,5.98,2.33,9.0,53.82000000000001,8.0,4.31,49.510000000000005,1.49,51.00000000000001,68,1,73
5775-1,26-01-2015,Not Specified,Wrap Bag,Regular Air,28-01-2015,1.14,0.43,40.0,45.599999999999994,3.0,1.37,44.23,0.7,44.93,585,4,49
5777-1,28-01-2015,Not Specified,Wrap Bag,Regular Air,29-01-2015,3.69,1.4,45.0,166.05,10.0,16.6,149.45000000000002,0.5,149.95000000000002,276,4,12
5777-1,28-01-2015,Not Specified,Small Box,Regular Air,29-01-2015,3.69,1.4,34.0,125.46,10.0,12.55,112.91,0.5,113.41,276,1,12
5777-1,28-01-2015,Low,Small Box,Regular Air,29-01-2015,2.61,1.02,32.0,83.52,10.0,8.35,75.17,0.5,75.67,690,4,17
5778-1,08-06-2015,Low,Large Box,Regular Air,09-06-2015,152.48,120.46,16.0,2439.68,0.0,0.0,2439.68,4.0,2443.68,1314,3,205
5778-1,24-11-2015,High,Small Box,Express Air,24-11-2015,6.23,2.24,30.0,186.9,9.0,16.82,170.08,6.97,177.05,1001,4,9
5779-1,05-07-2016,High,Large Box,Express Air,07-07-2016,300.97,144.47,50.0,15048.500000000002,9.0,1354.36,13694.140000000001,7.18,13701.320000000002,1315,2,31
5779-1,06-05-2015,Low,Small Box,Regular Air,08-05-2015,449.99,171.0,8.0,3599.92,9.0,323.99,3275.9300000000003,49.0,3324.9300000000003,1316,4,140
5779-1,25-03-2015,Medium,Wrap Bag,Regular Air,27-03-2015,5.98,2.33,46.0,275.08000000000004,1.0,2.75,272.33000000000004,1.49,273.82000000000005,1244,2,73
5779-1,09-09-2013,Not Specified,Small Box,Regular Air,10-09-2013,2.88,1.04,39.0,112.32,3.0,3.37,108.94999999999999,0.99,109.93999999999998,1317,4,43
5781-1,16-12-2013,High,Small Box,Regular Air,18-12-2013,4.49,1.75,30.0,134.70000000000002,9.0,12.12,122.58000000000001,1.49,124.07000000000001,6,1,84
5781-1,03-02-2015,Critical,Small Box,Regular Air,02-03-2015,36.55,14.99,42.0,1535.1,7.0,107.46,1427.6399999999999,13.89,1441.53,1318,4,27
5782-1,18-02-2015,Not Specified,Wrap Bag,Regular Air,19-02-2015,2.88,1.04,39.0,112.32,8.0,8.99,103.33,1.49,104.82,34,2,228
5782-1,13-03-2013,Critical,Small Pack,Regular Air,13-03-2013,3.69,1.4,6.0,22.14,0.0,0.0,22.14,0.5,22.64,1319,1,12
5782-1,16-06-2013,Critical,Small Box,Regular Air,16-06-2013,35.41,15.23,45.0,1593.4499999999998,0.0,0.0,1593.4499999999998,1.99,1595.4399999999998,338,2,151
5782-1,05-10-2013,Not Specified,Wrap Bag,Regular Air,07-10-2013,2.78,1.25,47.0,130.66,4.0,5.23,125.42999999999999,1.34,126.77,201,3,5
5782-1,22-08-2013,High,Wrap Bag,Regular Air,24-08-2013,54.1,31.92,46.0,2488.6,0.0,0.0,2488.6,19.99,2508.5899999999997,1020,4,223
5782-1,26-12-2014,Not Specified,Small Box,Express Air,29-12-2014,5.58,2.06,44.0,245.52,7.0,17.19,228.33,2.99,231.32000000000002,1320,4,375
5782-2,17-05-2015,Low,Large Box,Regular Air,19-05-2015,2.84,1.53,3.0,8.52,10.0,0.85,7.67,0.93,8.6,1321,4,362
5783-1,02-02-2015,Low,Wrap Bag,Regular Air,03-02-2015,449.99,171.0,19.0,8549.81,9.0,769.48,7780.33,49.0,7829.33,880,1,140
5783-1,02-02-2015,High,Small Pack,Regular Air,03-02-2015,449.99,233.99,42.0,18899.58,5.0,944.98,17954.600000000002,24.49,17979.090000000004,58,1,264
5783-1,08-08-2013,Low,Small Box,Regular Air,09-08-2013,449.99,171.0,12.0,5399.88,4.0,216.0,5183.88,49.0,5232.88,1322,1,140
5783-1,01-02-2015,Critical,Wrap Bag,Regular Air,03-02-2015,449.99,171.0,11.0,4949.89,7.0,346.49,4603.400000000001,49.0,4652.400000000001,1323,3,140
5784-1,01-10-2013,Not Specified,Small Pack,Express Air,02-10-2013,8.6,3.27,23.0,197.79999999999998,1.0,1.98,195.82,6.19,202.01,1324,1,4
5786-1,07-06-2014,Low,Small Box,Regular Air,09-06-2014,2.6,1.51,38.0,98.8,9.0,8.89,89.91,2.4,92.31,287,4,389
5786-1,11-06-2015,Not Specified,Wrap Bag,Regular Air,11-06-2015,8.14,3.66,25.0,203.5,10.0,20.35,183.15,3.12,186.27,1325,4,181
5790-1,04-02-2015,Not Specified,Small Box,Regular Air,06-02-2015,3.78,1.47,47.0,177.66,3.0,5.33,172.32999999999998,0.71,173.04,1326,4,82
5792-1,21-09-2014,Critical,Small Box,Regular Air,22-09-2014,3.08,1.14,42.0,129.36,4.0,5.17,124.19000000000001,0.99,125.18,1327,3,86
5795-1,10-07-2013,Critical,Small Box,Regular Air,10-07-2013,5.18,1.86,36.0,186.48,9.0,16.78,169.7,2.04,171.73999999999998,608,3,46
5796-1,10-12-2014,Not Specified,Wrap Bag,Express Air,12-12-2014,3.69,1.44,27.0,99.63,0.0,0.0,99.63,2.5,102.13,753,2,92
5797-1,26-07-2015,High,Wrap Bag,Regular Air,27-07-2015,5.68,2.16,34.0,193.12,3.0,5.79,187.33,1.39,188.72,1314,4,66
5797-1,06-12-2014,Not Specified,Wrap Bag,Regular Air,07-11-2014,12.98,7.79,27.0,350.46000000000004,8.0,28.04,322.42,3.14,325.56,1328,2,47
5798-1,01-01-2015,Not Specified,Small Box,Regular Air,03-01-2015,2.94,1.18,47.0,138.18,4.0,5.53,132.65,0.81,133.46,1121,2,254
5799-1,07-05-2013,Critical,Wrap Bag,Express Air,09-05-2013,449.99,171.0,29.0,13049.710000000001,7.0,913.48,12136.230000000001,49.0,12185.230000000001,247,4,140
5799-1,17-01-2016,Not Specified,Small Box,Express Air,19-01-2016,300.97,144.47,42.0,12640.740000000002,4.0,505.63,12135.110000000002,7.18,12142.290000000003,171,4,1
5799-1,08-06-2015,High,Small Box,Regular Air,09-06-2015,300.97,144.47,21.0,6320.370000000001,9.0,568.83,5751.540000000001,7.18,5758.720000000001,1329,2,1
5799-1,18-06-2014,High,Wrap Bag,Regular Air,18-06-2014,12.98,7.79,20.0,259.6,6.0,15.58,244.02,3.14,247.16,658,3,47
5799-1,07-04-2014,Critical,Wrap Bag,Regular Air,07-04-2014,300.97,144.47,9.0,2708.7300000000005,8.0,216.7,2492.0300000000007,7.18,2499.2100000000005,733,1,1
5801-1,13-09-2014,Critical,Small Box,Regular Air,17-09-2014,10.89,6.43,46.0,500.94000000000005,4.0,20.04,480.90000000000003,4.5,485.40000000000003,77,3,80
5801-1,17-02-2015,Medium,Wrap Bag,Regular Air,19-02-2015,11.97,7.18,35.0,418.95000000000005,4.0,16.76,402.19000000000005,5.81,408.00000000000006,1330,1,26
5802-1,01-11-2013,Medium,Small Box,Regular Air,02-11-2013,1.68,0.59,9.0,15.12,6.0,0.91,14.209999999999999,1.0,15.209999999999999,1331,3,232
5802-1,07-03-2015,Medium,Wrap Bag,Regular Air,18-03-2015,1.26,1.02,8.0,10.08,6.0,0.6,9.48,0.7,10.18,121,4,2
5802-1,11-04-2016,Low,Small Box,Regular Air,11-04-2016,15.98,7.67,41.0,655.1800000000001,6.0,39.31,615.8700000000001,6.5,622.3700000000001,1332,2,374
5802-1,03-09-2014,Critical,Wrap Bag,Regular Air,10-09-2014,7.28,2.69,10.0,72.8,10.0,7.28,65.52,11.15,76.67,1333,3,6
5802-2,11-11-2015,Medium,Wrap Bag,Regular Air,13-11-2015,1.48,0.55,21.0,31.08,4.0,1.24,29.84,0.7,30.54,63,1,168
5803-1,18-02-2015,Not Specified,Wrap Bag,Regular Air,21-02-2015,5.74,2.24,40.0,229.60000000000002,3.0,6.89,222.71000000000004,5.01,227.72000000000003,672,1,126
5803-1,18-02-2015,Low,Wrap Bag,Regular Air,21-02-2015,5.18,1.86,22.0,113.96,10.0,11.4,102.55999999999999,2.04,104.6,800,2,46
5803-1,18-02-2015,Critical,Small Box,Regular Air,21-02-2015,5.18,1.86,43.0,222.73999999999998,3.0,6.68,216.05999999999997,2.04,218.09999999999997,34,4,46
5803-1,15-07-2015,Low,Small Box,Regular Air,19-07-2015,3.58,1.32,43.0,153.94,8.0,12.32,141.62,5.47,147.09,1334,2,96
5803-1,18-02-2015,Critical,Small Box,Regular Air,21-02-2015,5.53,2.16,6.0,33.18,3.0,1.0,32.18,6.98,39.16,800,2,182
5804-1,20-11-2015,Not Specified,Wrap Bag,Regular Air,21-11-2015,15.98,5.91,40.0,639.2,3.0,19.18,620.0200000000001,4.0,624.0200000000001,1238,1,36
5804-1,18-02-2015,Medium,Small Box,Regular Air,21-02-2015,2.88,1.04,38.0,109.44,3.0,3.28,106.16,1.49,107.64999999999999,800,3,228
5804-1,19-05-2015,High,Jumbo Drum,Delivery Truck,20-05-2015,1.95,0.9,44.0,85.8,3.0,2.57,83.23,1.63,84.86,1335,3,334
5804-2,18-02-2015,Low,Wrap Bag,Express Air,19-02-2015,1.95,0.9,40.0,78.0,4.0,3.12,74.88,1.63,76.50999999999999,800,4,111
5804-2,18-02-2015,High,Small Box,Regular Air,19-02-2015,8.14,3.66,18.0,146.52,5.0,7.33,139.19,3.12,142.31,672,2,181
5804-2,18-02-2015,Medium,Wrap Bag,Regular Air,19-02-2015,5.84,2.86,35.0,204.4,6.0,12.26,192.14000000000001,0.83,192.97000000000003,672,1,58
5805-1,17-02-2015,Not Specified,Small Box,Express Air,20-02-2015,7.28,2.69,26.0,189.28,1.0,1.89,187.39000000000001,11.15,198.54000000000002,1163,4,6
5805-1,20-05-2015,Medium,Large Box,Regular Air,21-05-2015,2.88,1.04,10.0,28.799999999999997,1.0,0.29,28.509999999999998,1.49,29.999999999999996,1336,1,390
5806-1,23-02-2015,Medium,Small Pack,Regular Air,26-02-2015,7.64,2.75,22.0,168.07999999999998,2.0,3.36,164.71999999999997,1.39,166.10999999999996,1337,4,275
5806-1,23-02-2015,High,Small Pack,Regular Air,26-02-2015,7.64,2.75,23.0,175.72,10.0,17.57,158.15,1.39,159.54,1338,3,275
5806-1,09-12-2013,High,Small Pack,Regular Air,09-12-2013,1.98,0.79,46.0,91.08,6.0,5.46,85.62,4.77,90.39,731,4,95
5806-1,18-11-2013,Medium,Small Box,Regular Air,20-11-2013,2.88,1.04,50.0,144.0,7.0,10.08,133.92,0.99,134.91,8,4,43
5806-1,23-02-2015,Medium,Small Box,Express Air,26-02-2015,7.64,2.75,27.0,206.28,8.0,16.5,189.78,1.39,191.17,1339,4,275
5806-1,24-02-2013,High,Small Box,Regular Air,25-02-2013,7.3,2.77,40.0,292.0,3.0,8.76,283.24,7.72,290.96000000000004,567,2,217
5806-2,28-08-2013,Not Specified,Small Box,Regular Air,01-08-2013,1.26,1.02,38.0,47.88,9.0,4.31,43.57,0.7,44.27,1340,1,2
5807-1,24-02-2015,Not Specified,Small Pack,Regular Air,24-02-2015,4.91,1.77,34.0,166.94,0.0,0.0,166.94,0.5,167.44,1341,4,195
5808-1,17-01-2015,Not Specified,Wrap Bag,Regular Air,19-01-2015,4.91,1.77,42.0,206.22,6.0,12.37,193.85,0.5,194.35,1342,4,195
5809-1,05-08-2016,Low,Wrap Bag,Regular Air,06-08-2016,2.61,1.02,21.0,54.809999999999995,0.0,0.0,54.809999999999995,0.5,55.309999999999995,1343,1,17
5809-1,21-10-2015,High,Small Box,Regular Air,23-10-2015,2.88,1.04,31.0,89.28,3.0,2.68,86.6,0.99,87.58999999999999,1344,4,45
5809-1,01-01-2015,Not Specified,Small Box,Regular Air,03-01-2015,3.58,1.32,6.0,21.48,9.0,1.93,19.55,5.47,25.02,1121,1,96
5809-1,23-12-2014,Critical,Wrap Bag,Regular Air,23-12-2014,3.58,1.32,32.0,114.56,6.0,6.87,107.69,5.47,113.16,1345,1,96
5811-1,02-01-2015,Low,Small Box,Regular Air,04-01-2015,7.28,2.69,8.0,58.24,1.0,0.58,57.660000000000004,11.15,68.81,224,2,208
5811-1,01-03-2015,Not Specified,Small Box,Express Air,01-03-2015,15.98,5.91,36.0,575.28,6.0,34.52,540.76,4.0,544.76,1346,1,36
5811-1,17-03-2015,High,Small Box,Regular Air,17-03-2015,15.98,5.91,47.0,751.0600000000001,0.0,0.0,751.0600000000001,4.0,755.0600000000001,1347,1,36
5811-1,05-10-2013,Low,Small Box,Regular Air,07-10-2013,5.98,2.33,23.0,137.54000000000002,7.0,9.63,127.91000000000003,1.49,129.40000000000003,179,3,73
5811-1,23-09-2016,Critical,Small Box,Regular Air,25-09-2016,5.74,2.24,8.0,45.92,2.0,0.92,45.0,5.01,50.01,1348,3,98
5811-1,24-08-2016,Low,Small Box,Regular Air,02-09-2016,7.28,2.69,8.0,58.24,9.0,5.24,53.0,11.15,64.15,273,1,6
5812-1,30-03-2013,Low,Small Box,Express Air,31-03-2013,4.0,1.48,49.0,196.0,5.0,9.8,186.2,1.3,187.5,175,2,99
5812-1,16-07-2013,High,Wrap Bag,Regular Air,16-07-2013,15.98,7.67,38.0,607.24,2.0,12.14,595.1,6.5,601.6,555,2,286
5812-1,14-01-2014,Low,Large Box,Regular Air,16-01-2014,3.85,1.69,3.0,11.55,10.0,1.16,10.39,0.7,11.09,811,2,391
5813-1,10-08-2015,Medium,Wrap Bag,Regular Air,13-08-2015,4.76,1.86,2.0,9.52,3.0,0.29,9.23,0.88,10.110000000000001,63,4,142
5813-1,11-05-2015,Not Specified,Medium Box,Express Air,13-05-2015,5.84,2.86,18.0,105.12,0.0,0.0,105.12,0.83,105.95,351,2,38
5813-1,25-07-2015,Low,Wrap Bag,Regular Air,27-07-2015,1.48,0.55,41.0,60.68,3.0,1.82,58.86,0.7,59.56,1349,3,168
5814-1,19-07-2015,High,Small Box,Regular Air,20-07-2015,3.89,1.44,36.0,140.04,0.0,0.0,140.04,7.01,147.04999999999998,1350,2,28
5814-1,30-07-2014,High,Small Box,Regular Air,01-08-2014,20.99,12.17,10.0,209.89999999999998,4.0,8.4,201.49999999999997,4.81,206.30999999999997,395,2,21
5814-1,13-02-2014,Low,Small Box,Regular Air,13-02-2014,5.98,2.33,43.0,257.14000000000004,8.0,20.57,236.57000000000005,1.49,238.06000000000006,520,3,73
5814-1,13-01-2015,Not Specified,Wrap Bag,Regular Air,15-01-2015,3.08,1.14,5.0,15.4,9.0,1.39,14.01,0.99,15.0,1062,4,86
5814-1,28-12-2015,Low,Wrap Bag,Express Air,04-01-2016,5.53,2.16,39.0,215.67000000000002,5.0,10.78,204.89000000000001,6.98,211.87,1351,1,182
5815-1,05-08-2014,Critical,Small Box,Regular Air,07-08-2014,1.88,0.7,8.0,15.04,2.0,0.3,14.739999999999998,1.49,16.229999999999997,1071,3,65
5815-1,28-07-2016,Medium,Medium Box,Regular Air,30-07-2016,9.85,4.63,9.0,88.64999999999999,8.0,7.09,81.55999999999999,4.82,86.38,1352,4,265
5815-1,16-03-2015,High,Small Box,Regular Air,16-03-2015,9.85,4.63,5.0,49.25,8.0,3.94,45.31,4.82,50.13,318,3,265
5815-1,08-01-2014,High,Small Box,Regular Air,15-01-2014,36.55,14.99,20.0,731.0,4.0,29.24,701.76,13.89,715.65,747,3,27
5816-1,29-07-2015,High,Small Box,Regular Air,30-07-2015,3.89,1.44,34.0,132.26,1.0,1.32,130.94,7.01,137.95,1353,1,28
5816-1,24-01-2014,High,Wrap Bag,Regular Air,26-01-2014,415.88,237.05,26.0,10812.88,3.0,324.39,10488.49,11.37,10499.86,1354,3,110
5816-1,24-03-2015,Medium,Wrap Bag,Regular Air,26-03-2015,8.14,3.66,20.0,162.8,6.0,9.77,153.03,3.12,156.15,1294,1,181
5816-1,07-08-2014,Not Specified,Large Box,Regular Air,09-08-2014,3.85,1.69,27.0,103.95,9.0,9.36,94.59,0.7,95.29,76,2,391
5816-1,11-10-2013,High,Small Box,Express Air,13-10-2013,11.97,7.18,29.0,347.13,3.0,10.41,336.71999999999997,5.81,342.53,1355,3,233
5816-1,03-11-2014,Medium,Small Box,Regular Air,04-11-2014,7.28,2.69,12.0,87.36,0.0,0.0,87.36,11.15,98.51,1356,1,208
5816-1,22-02-2013,Critical,Wrap Bag,Regular Air,23-02-2013,12.98,7.79,35.0,454.3,10.0,45.43,408.87,3.14,412.01,871,2,47
5816-1,24-07-2013,Critical,Small Box,Regular Air,26-07-2013,1.82,0.73,32.0,58.24,10.0,5.82,52.42,1.0,53.42,849,2,75
5818-1,15-06-2013,Critical,Wrap Bag,Regular Air,17-06-2013,6.3,2.46,16.0,100.8,9.0,9.07,91.72999999999999,0.5,92.22999999999999,1053,4,104
5819-1,26-09-2014,Critical,Small Box,Regular Air,28-09-2014,36.55,14.99,42.0,1535.1,2.0,30.7,1504.3999999999999,13.89,1518.29,1357,4,101
5819-1,07-11-2013,High,Wrap Bag,Regular Air,08-11-2013,10.23,6.04,50.0,511.5,0.0,0.0,511.5,4.68,516.18,650,4,121
5819-1,13-01-2014,Not Specified,Small Box,Regular Air,10-01-2014,7.3,2.77,21.0,153.29999999999998,5.0,7.66,145.64,7.72,153.35999999999999,1358,4,22
5820-1,24-09-2013,Not Specified,Small Pack,Regular Air,26-09-2013,5.18,1.86,6.0,31.08,1.0,0.31,30.77,2.04,32.81,164,4,46
5821-1,12-03-2015,Low,Small Box,Regular Air,13-03-2015,3.08,1.14,4.0,12.32,8.0,0.99,11.33,0.99,12.32,1359,3,86
5821-1,12-03-2015,High,Small Box,Regular Air,13-03-2015,3.08,1.14,27.0,83.16,0.0,0.0,83.16,0.99,84.14999999999999,1360,3,86
5821-1,12-03-2015,Not Specified,Small Pack,Regular Air,13-03-2015,3.08,1.14,8.0,24.64,10.0,2.46,22.18,0.99,23.169999999999998,1361,1,309
5821-1,15-02-2014,High,Wrap Bag,Regular Air,17-01-2014,8.34,4.92,39.0,325.26,4.0,13.01,312.25,2.64,314.89,1362,3,52
5821-1,12-03-2015,Critical,Wrap Bag,Regular Air,13-03-2015,3.08,1.14,8.0,24.64,10.0,2.46,22.18,0.99,23.169999999999998,1360,4,86
5821-1,12-03-2015,High,Wrap Bag,Express Air,13-03-2015,3.08,1.14,22.0,67.76,4.0,2.71,65.05000000000001,0.99,66.04,1363,2,86
5822-1,05-10-2013,High,Small Box,Regular Air,12-10-2013,3.78,1.47,29.0,109.61999999999999,3.0,3.29,106.32999999999998,0.71,107.03999999999998,543,2,82
